New_Strength,Price_GridCI_Pearson,Status
0.9560730483967514,0.5101695556194752,1
0.9556443322421185,0.5177454206247629,1
0.9554338624283096,0.5210204915979693,1
0.9551358384113441,0.524338573141826,1
0.9540272525994844,0.5244425588089938,1
0.9528785916526714,0.5127929303526355,1
0.9543933624185776,0.4971963167987941,1
0.9583309520557187,0.49715516726569525,1
0.9652304142263866,0.5149844837174763,1
0.9714017874014427,0.537368458274512,1
0.9778868844953559,0.5778209403462035,0
0.9813525126703199,0.6037203735522425,0
0.9835432744873802,0.6194439366043981,0
0.9851499294275455,0.6321104121369855,0
0.9852798569536827,0.6297054648632121,0
0.9856231208563352,0.6272652457066554,0
0.9856536440206466,0.6279928071854927,0
0.9862812796970994,0.6316713388543237,0
0.9862561355628905,0.6300812316755295,0
0.9861303156489638,0.6254638624643336,0
0.985969819967083,0.6233120045509799,0
0.9857545198148032,0.6365091769409804,0
0.9856638044996829,0.6553248538103927,0
0.9856718557090423,0.6841200166889256,0
0.9857954384142649,0.7113880161123829,0
0.9858706550437668,0.7202397445038534,0
0.9859748583660786,0.7328298543724737,0
0.9860623306378208,0.7423581667373248,0
0.9860802510969164,0.7452451076061966,0
0.9859903976693689,0.7398629377735385,0
0.9859253208871959,0.7355914374754775,0
0.9858954363896838,0.7337463185454934,0
0.9858627688555508,0.7320024332888783,0
0.9853012758784521,0.7104115227478734,0
0.9848043722295636,0.6887565984585027,0
0.9847157702877681,0.6850193681989943,0
0.9846541356396504,0.6772724946554829,0
0.9846521961303172,0.6773404452789172,0
0.9849264548770456,0.6713887988956111,0
0.9846717849919984,0.6459331667380708,0
0.9840536994455866,0.6247978801194836,0
0.9829967255453942,0.5958412389094385,0
0.981632216795452,0.5681989856760985,0
0.9800077431654257,0.540165008857154,0
0.9791373921817073,0.5324616077936751,0
0.978790496397274,0.5288154261644079,0
